Shipping ID,Ship Date,Ship Month,Ship Mode,Customer ID,Customer Type,Country,City,State,Region,Category,Primary Product Category,Sub-Category,Secondary Product Category,Product Name,Sales,Quantity,Discount,Profit,Returned
CA-2016-108987,10/09/2016,9,Second Class,AG-10675,Non-Corporate,United States,Houston,Texas,Central,Furniture,Office Furniture,Bookcases,Self-Assembled,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396,4,0,-317,0
CA-2016-108987,10/09/2016,9,Second Class,AG-10675,Non-Corporate,United States,Houston,Texas,Central,Office Supplies,Office Furniture,Storage,Fully Assembled,"Contico 72""H Heavy-Duty Storage System",131,4,0,-33,0
CA-2016-108987,10/09/2016,9,Second Class,AG-10675,Non-Corporate,United States,Houston,Texas,Central,Technology,Office Technology,Accessories,Non-Handheld,Sony 64GB Class 10 Micro SDHC R40 Memory Card,58,2,0,1,0
CA-2016-148796,18/04/2016,4,Standard Class,PB-19150,Non-Corporate,United States,Los Angeles,California,West,Furniture,Office Furniture,Chairs,Fully Assembled,Bevis Steel Folding Chairs,384,5,0,38,1
US-2016-123750,21/04/2016,4,Standard Class,RB-19795,Corporate,United States,Gastonia,North Carolina,South,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC ProClick 150 Presentation Binding System,190,2,1,-145,0
US-2016-123750,21/04/2016,4,Standard Class,RB-19795,Corporate,United States,Gastonia,North Carolina,South,Technology,Office Technology,Accessories,Non-Handheld,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,409,7,0,77,0
US-2016-123750,21/04/2016,4,Standard Class,RB-19795,Corporate,United States,Gastonia,North Carolina,South,Technology,Office Technology,Accessories,Non-Handheld,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,292,5,0,55,0
US-2016-123750,21/04/2016,4,Standard Class,RB-19795,Corporate,United States,Gastonia,North Carolina,South,Office Supplies,Office Furniture,Storage,Fully Assembled,Woodgrain Magazine Files by Perma,5,2,0,-1,0
CA-2016-127369,7/06/2016,6,First Class,DB-13060,Non-Corporate,United States,Lowell,Massachusetts,East,Office Supplies,Office Furniture,Storage,Fully Assembled,Letter Size Cart,714,5,0,207,0
CA-2016-147375,14/06/2016,6,Second Class,PO-19180,Corporate,United States,Chicago,Illinois,Central,Technology,Office Technology,Machines,Non-Handheld,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1008,3,0,43,1
CA-2016-147375,14/06/2016,6,Second Class,PO-19180,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1908,313,7,0,114,1
CA-2016-115756,7/09/2016,9,Second Class,PK-19075,Non-Corporate,United States,Detroit,Michigan,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,Aluminum Document Frame,12,1,0,4,0
CA-2016-115756,7/09/2016,9,Second Class,PK-19075,Non-Corporate,United States,Detroit,Michigan,Central,Office Supplies,Office Furniture,Storage,Fully Assembled,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,195,3,0,23,0
CA-2016-115756,7/09/2016,9,Second Class,PK-19075,Non-Corporate,United States,Detroit,Michigan,Central,Office Supplies,Office Furniture,Storage,Fully Assembled,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,71,3,0,21,0
CA-2016-115756,7/09/2016,9,Second Class,PK-19075,Non-Corporate,United States,Detroit,Michigan,Central,Office Supplies,Office Furniture,Paper,Fully Assembled,"Xerox Color Copier Paper, 11"" x 17"", Ream",91,4,0,42,0
CA-2016-115756,7/09/2016,9,Second Class,PK-19075,Non-Corporate,United States,Detroit,Michigan,Central,Furniture,Office Furniture,Chairs,Fully Assembled,Office Star - Ergonomically Designed Knee Chair,243,3,0,29,0
CA-2016-115756,7/09/2016,9,Second Class,PK-19075,Non-Corporate,United States,Detroit,Michigan,Central,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 520,22,7,0,11,0
CA-2016-166674,3/04/2016,4,Second Class,RB-19360,Non-Corporate,United States,Auburn,New York,East,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 345,60,3,0,15,0
CA-2016-166674,3/04/2016,4,Second Class,RB-19360,Non-Corporate,United States,Auburn,New York,East,Office Supplies,Office Furniture,Storage,Fully Assembled,Fellowes Bankers Box Recycled Super Stor/Drawer,162,3,0,10,0
CA-2016-166674,3/04/2016,4,Second Class,RB-19360,Non-Corporate,United States,Auburn,New York,East,Office Supplies,Office Furniture,Art,Fully Assembled,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,264,6,0,71,0
CA-2016-166674,3/04/2016,4,Second Class,RB-19360,Non-Corporate,United States,Auburn,New York,East,Office Supplies,Office Furniture,Art,Fully Assembled,50 Colored Long Pencils,30,3,0,8,0
CA-2016-166674,3/04/2016,4,Second Class,RB-19360,Non-Corporate,United States,Auburn,New York,East,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 342,10,3,0,3,0
CA-2016-166674,3/04/2016,4,Second Class,RB-19360,Non-Corporate,United States,Auburn,New York,East,Technology,Office Technology,Phones,Handheld Technology,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35,4,0,9,0
CA-2016-100153,17/12/2016,12,Standard Class,KH-16630,Corporate,United States,Norman,Oklahoma,Central,Technology,Office Technology,Accessories,Non-Handheld,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,64,4,0,25,0
US-2016-157945,1/10/2016,10,Standard Class,NF-18385,Non-Corporate,United States,Decatur,Illinois,Central,Furniture,Office Furniture,Chairs,Fully Assembled,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,748,3,0,-96,0
US-2016-157945,1/10/2016,10,Standard Class,NF-18385,Non-Corporate,United States,Decatur,Illinois,Central,Office Supplies,Office Furniture,Envelopes,Fully Assembled,Staple envelope,9,2,0,3,0
CA-2016-109869,29/04/2016,4,Standard Class,TN-21040,Corporate,United States,Phoenix,Arizona,West,Furniture,Office Furniture,Furnishings,Fully Assembled,Eldon Wave Desk Accessories,24,5,0,7,1
CA-2016-109869,29/04/2016,4,Standard Class,TN-21040,Corporate,United States,Phoenix,Arizona,West,Furniture,Office Furniture,Tables,Fully Assembled,Bush Advantage Collection Racetrack Conference Table,1273,6,1,-814,1
CA-2016-109869,29/04/2016,4,Standard Class,TN-21040,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Poly Designer Cover & Back,28,5,1,-21,1
CA-2016-109869,29/04/2016,4,Standard Class,TN-21040,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Office Furniture,Supplies,Fully Assembled,Premier Electric Letter Opener,185,2,0,-35,1
CA-2016-109869,29/04/2016,4,Standard Class,TN-21040,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78,2,0,6,1
US-2016-100419,20/12/2016,12,Second Class,CC-12670,Non-Corporate,United States,Chicago,Illinois,Central,Office Supplies,Office Furniture,Binders,Fully Assembled,Cardinal Hold-It CD Pocket,5,3,1,-8,0
CA-2016-103891,19/07/2016,7,Standard Class,KH-16690,Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Phones,Handheld Technology,Cisco SPA525G2 IP Phone - Wireless,96,6,0,7,0
CA-2016-152632,2/11/2016,11,Standard Class,JE-15475,Non-Corporate,United States,Troy,New York,East,Furniture,Office Furniture,Furnishings,Fully Assembled,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40,3,0,19,0
CA-2016-100790,2/07/2016,7,Standard Class,JG-15805,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Art,Fully Assembled,Prang Colored Pencils,15,5,0,7,0
CA-2016-100790,2/07/2016,7,Standard Class,JG-15805,Corporate,United States,New York City,New York,East,Office Supplies,Office Furniture,Storage,Fully Assembled,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704,5,0,85,0
CA-2016-169166,14/05/2016,5,Standard Class,SS-20590,Non-Corporate,United States,Seattle,Washington,West,Technology,Office Technology,Accessories,Non-Handheld,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,94,2,0,13,0
US-2016-120929,21/03/2016,3,Second Class,RO-19780,Non-Corporate,United States,Memphis,Tennessee,South,Furniture,Office Furniture,Tables,Fully Assembled,Balt Solid Wood Rectangular Table,190,3,0,-95,0
CA-2016-126158,31/07/2016,7,Standard Class,SC-20095,Non-Corporate,United States,Costa Mesa,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Clear Mylar Reinforcing Strips,120,8,0,40,0
CA-2016-126158,31/07/2016,7,Standard Class,SC-20095,Non-Corporate,United States,Costa Mesa,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",256,4,0,82,0
CA-2016-126158,31/07/2016,7,Standard Class,SC-20095,Non-Corporate,United States,Costa Mesa,California,West,Furniture,Office Furniture,Chairs,Fully Assembled,DMI Arturo Collection Mission-style Design Wood Chair,242,2,0,18,0
CA-2016-126158,31/07/2016,7,Standard Class,SC-20095,Non-Corporate,United States,Costa Mesa,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,Deflect-O Glasstique Clear Desk Accessories,69,9,0,23,0
US-2016-105578,4/06/2016,6,Standard Class,MY-17380,Corporate,United States,Parker,Colorado,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Vinyl Sectional Post Binders,23,2,1,-15,1
US-2016-105578,4/06/2016,6,Standard Class,MY-17380,Corporate,United States,Parker,Colorado,West,Office Supplies,Office Furniture,Binders,Fully Assembled,GBC Standard Therm-A-Bind Covers,15,2,1,-12,1
US-2016-105578,4/06/2016,6,Standard Class,MY-17380,Corporate,United States,Parker,Colorado,West,Furniture,Office Furniture,Chairs,Fully Assembled,Global Troy Executive Leather Low-Back Tilter,802,2,0,50,1
US-2016-105578,4/06/2016,6,Standard Class,MY-17380,Corporate,United States,Parker,Colorado,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Storex Flexible Poly Binders with Double Pockets,2,3,1,-2,1
US-2016-105578,4/06/2016,6,Standard Class,MY-17380,Corporate,United States,Parker,Colorado,West,Office Supplies,Office Furniture,Paper,Fully Assembled,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",33,1,0,12,1
CA-2016-106341,23/10/2016,10,First Class,LF-17185,Non-Corporate,United States,Newark,Ohio,East,Office Supplies,Office Furniture,Art,Fully Assembled,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7,3,0,1,0
US-2016-139486,23/05/2016,5,First Class,LH-17155,Non-Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Phones,Handheld Technology,Motorola HK250 Universal Bluetooth Headset,55,3,0,-12,0
US-2016-139486,23/05/2016,5,First Class,LH-17155,Non-Corporate,United States,Los Angeles,California,West,Technology,Office Technology,Accessories,Non-Handheld,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66,2,0,27,0
CA-2015-158792,2/01/2016,1,Standard Class,BD-11605,Non-Corporate,United States,Lawrence,Massachusetts,East,Office Supplies,Office Furniture,Fasteners,Fully Assembled,Staples,22,5,0,10,0
CA-2016-168753,1/06/2016,6,Second Class,RL-19615,Non-Corporate,United States,Montgomery,Alabama,South,Technology,Office Technology,Phones,Handheld Technology,Panasonic KX-TG9471B,980,5,0,274,0
CA-2016-168753,1/06/2016,6,Second Class,RL-19615,Non-Corporate,United States,Montgomery,Alabama,South,Office Supplies,Office Furniture,Binders,Fully Assembled,Presstex Flexible Ring Binders,23,5,0,11,0
CA-2016-126613,16/07/2016,7,Standard Class,AA-10375,Non-Corporate,United States,Mesa,Arizona,West,Office Supplies,Office Furniture,Storage,Fully Assembled,Sterilite Officeware Hinged File Box,17,2,0,1,0
CA-2016-136924,17/07/2016,7,First Class,ES-14080,Corporate,United States,Tucson,Arizona,West,Technology,Office Technology,Phones,Handheld Technology,LG Electronics Tone+ HBS-730 Bluetooth Headset,381,8,0,38,1
CA-2016-136406,17/04/2016,4,Second Class,BD-11320,Non-Corporate,United States,San Francisco,California,West,Furniture,Office Furniture,Chairs,Fully Assembled,HON 5400 Series Task Chairs for Big and Tall,1122,2,0,0,0
CA-2016-113243,15/06/2016,6,Standard Class,OT-18730,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 473,21,2,0,10,0
CA-2016-113243,15/06/2016,6,Standard Class,OT-18730,Non-Corporate,United States,Los Angeles,California,West,Furniture,Office Furniture,Tables,Fully Assembled,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1336,4,0,-217,0
CA-2016-113243,15/06/2016,6,Standard Class,OT-18730,Non-Corporate,United States,Los Angeles,California,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 226,32,5,0,16,0
CA-2016-127250,7/11/2016,11,Standard Class,SF-20200,Non-Corporate,United States,Marysville,Washington,West,Office Supplies,Office Furniture,Art,Fully Assembled,Newell 332,9,3,0,2,0
US-2016-156986,24/03/2016,3,Standard Class,ZC-21910,Non-Corporate,United States,Salem,Oregon,West,Technology,Office Technology,Phones,Handheld Technology,i.Sound Portable Power - 8000 mAh,85,2,0,-20,1
US-2016-156986,24/03/2016,3,Standard Class,ZC-21910,Non-Corporate,United States,Salem,Oregon,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 225,21,4,0,7,1
US-2016-156986,24/03/2016,3,Standard Class,ZC-21910,Non-Corporate,United States,Salem,Oregon,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Clear Mylar Reinforcing Strips,17,3,1,-13,1
US-2016-156986,24/03/2016,3,Standard Class,ZC-21910,Non-Corporate,United States,Salem,Oregon,West,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1894,10,2,0,4,1
CA-2016-120180,16/07/2016,7,First Class,TP-21130,Non-Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Supplies,Fully Assembled,Acme Stainless Steel Office Snips,12,2,0,1,0
US-2016-100720,21/07/2016,7,Standard Class,CK-12205,Non-Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Office Technology,Phones,Handheld Technology,Mophie Juice Pack Helium for iPhone,144,3,0,-29,0
US-2016-100720,21/07/2016,7,Standard Class,CK-12205,Non-Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Office Technology,Phones,Handheld Technology,GE 2-Jack Phone Line Splitter,494,4,0,-115,0
US-2016-100720,21/07/2016,7,Standard Class,CK-12205,Non-Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Supplies,Fully Assembled,Acme Value Line Scissors,6,2,0,1,0
CA-2016-161816,1/05/2016,5,First Class,NB-18655,Corporate,United States,Dallas,Texas,Central,Technology,Office Technology,Phones,Handheld Technology,Nortel Meridian M3904 Professional Digital phone,370,3,0,42,0
CA-2016-161816,1/05/2016,5,First Class,NB-18655,Corporate,United States,Dallas,Texas,Central,Office Supplies,Office Furniture,Labels,Fully Assembled,Avery 493,16,4,0,6,0
CA-2016-121223,13/09/2016,9,Second Class,GD-14590,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Office Furniture,Paper,Fully Assembled,Xerox 1972,8,2,0,3,0
CA-2016-121223,13/09/2016,9,Second Class,GD-14590,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Office Technology,Phones,Handheld Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,729,9,0,-158,0
US-2016-135720,13/12/2016,12,Second Class,FM-14380,Non-Corporate,United States,Aurora,Colorado,West,Office Supplies,Office Furniture,Storage,Fully Assembled,Tennsco Regal Shelving Units,243,3,0,-52,1
US-2016-135720,13/12/2016,12,Second Class,FM-14380,Non-Corporate,United States,Aurora,Colorado,West,Technology,Office Technology,Accessories,Non-Handheld,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,120,5,0,30,1
US-2016-135720,13/12/2016,12,Second Class,FM-14380,Non-Corporate,United States,Aurora,Colorado,West,Technology,Office Technology,Phones,Handheld Technology,Jabra SPEAK 410,301,4,0,30,1
US-2016-123470,21/08/2016,8,Standard Class,ME-17725,Non-Corporate,United States,Aurora,Colorado,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Premium Transparent Presentation Covers by GBC,19,3,1,-14,0
US-2016-123470,21/08/2016,8,Standard Class,ME-17725,Non-Corporate,United States,Aurora,Colorado,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122,3,0,12,0
CA-2016-115917,25/05/2016,5,Standard Class,RB-19465,Corporate,United States,Vallejo,California,West,Furniture,Office Furniture,Furnishings,Fully Assembled,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049,5,0,273,1
CA-2016-115917,25/05/2016,5,Standard Class,RB-19465,Corporate,United States,Vallejo,California,West,Office Supplies,Office Furniture,Binders,Fully Assembled,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15,4,0,5,1
CA-2016-147067,22/12/2016,12,Standard Class,JD-16150,Corporate,United States,Minneapolis,Minnesota,Central,Furniture,Office Furniture,Furnishings,Fully Assembled,Eldon 200 Class Desk Accessories,19,3,0,6,0
CA-2016-103947,8/04/2016,4,Standard Class,BB-10990,Corporate,United States,Sierra Vista,Arizona,West,Office Supplies,Office Furniture,Fasteners,Fully Assembled,Staples,32,5,0,10,0
CA-2016-103947,8/04/2016,4,Standard Class,BB-10990,Corporate,United States,Sierra Vista,Arizona,West,Office Supplies,Office Furniture,Appliances,Fully Assembled,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30,2,0,3,0
CA-2016-160745,16/12/2016,12,Second Class,AR-10825,Corporate,United States,Vancouver,Washington,West,Furniture,Office Furniture,Furnishings,Fully Assembled,3M Hangers With Command Adhesive,15,4,0,6,0
CA-2016-160745,16/12/2016,12,Second Class,AR-10825,Corporate,United States,Vancouver,Washington,West,Technology,Office Technology,Phones,Handheld Technology,AT&T TR1909W,302,3,0,23,0
CA-2016-160745,16/12/2016,12,Second Class,AR-10825,Corporate,United States,Vancouver,Washington,West,Technology,Office Technology,Accessories,Non-Handheld,First Data FD10 PIN Pad,316,4,0,32,0
